opportunity_id,account_id,product_id,agent_id,deal_stage,engage_date,close_date,close_value,expected_value,win_probability,deal_source,discount_pct
ON99ZRUD,ACC024,PRD007,AGT016,Prospecting,22-07-2017,,,6424.32,0.24,Partner,
V6J25MKI,ACC058,PRD001,AGT005,Won,16-09-2017,31-12-2017,690.78,550,1,Outbound,0.09
XKPSGMZ1,ACC055,PRD001,AGT018,Won,05-10-2016,17-11-2016,549.8,550,1,Outbound,0.03
7FWE9892,ACC073,PRD003,AGT015,Lost,24-08-2017,31-12-2017,0.42,0,0,Inbound,0.14
MSXJYIL9,ACC079,PRD002,AGT013,Engaging,19-06-2017,,,2410.5,0.5,Referral,
XBSS2K3C,ACC033,PRD002,AGT014,Engaging,06-05-2017,,,3085.44,0.64,Referral,
QR63QBSI,ACC081,PRD003,AGT031,Lost,07-12-2017,31-12-2017,4.26,0,0,Inbound,0.19
KXPI1RG3,ACC023,PRD005,AGT032,Lost,28-02-2017,11-05-2017,2.6,0,0,Event,0.15
6LVBTEBB,ACC026,PRD001,AGT030,Won,22-09-2017,04-12-2017,740.67,550,1,Outbound,0.07
AJ6OJ5RW,ACC027,PRD003,AGT029,Won,08-06-2017,22-07-2017,48.24,55,1,Outbound,0.13
PPGBN6DK,ACC013,PRD004,AGT018,Won,02-05-2017,05-08-2017,3735.7,3393,1,Outbound,0.06
1P46DND1,ACC038,PRD004,AGT014,Engaging,22-01-2017,,,1832.22,0.54,Inbound,
XA22VFIN,ACC002,PRD006,AGT007,Won,01-03-2017,03-04-2017,899.17,1096,1,Event,0.19
O1DA4LQ5,ACC048,PRD003,AGT026,Engaging,18-04-2017,,,31.35,0.57,Outbound,
GTM56W3M,ACC019,PRD004,AGT014,Lost,15-04-2017,06-07-2017,9.42,0,0,Inbound,0.24
8L0G8PV7,ACC005,PRD003,AGT009,Engaging,08-12-2017,,,38.5,0.7,Outbound,
GEGMZT61,ACC039,PRD006,AGT015,Lost,25-05-2017,25-06-2017,1.95,0,0,Referral,0.08
TH0R8HYX,ACC057,PRD001,AGT025,Engaging,23-10-2016,,,275,0.5,Outbound,
H8QDYCVP,ACC065,PRD004,AGT021,Lost,05-12-2016,25-04-2017,3.7,0,0,Referral,0.14
QW350Z8U,ACC049,PRD005,AGT016,Lost,02-01-2017,18-04-2017,1.44,0,0,Inbound,0.22
4N8GRS4F,ACC082,PRD005,AGT029,Won,18-10-2016,17-11-2016,7415.53,5482,1,Inbound,0.22
GCMAMBHB,ACC063,PRD007,AGT025,Won,08-06-2017,25-07-2017,35651.82,26768,1,Partner,0.15
EWSL2KK6,ACC069,PRD006,AGT025,Won,07-03-2017,26-06-2017,1438.79,1096,1,Inbound,0.1
FISJ49JI,ACC026,PRD002,AGT032,Engaging,21-11-2017,,,3422.91,0.71,Partner,
0DIFMWN5,ACC045,PRD004,AGT011,Lost,14-09-2017,31-12-2017,6.55,0,0,Inbound,0.19
8A44GXB3,ACC058,PRD004,AGT002,Lost,11-11-2016,08-05-2017,5.64,0,0,Partner,0.1
6NENWTIH,ACC042,PRD007,AGT019,Won,22-05-2017,05-09-2017,29087.88,26768,1,Outbound,0.12
TOJICMG2,ACC014,PRD005,AGT026,Engaging,28-10-2016,,,4111.5,0.75,Referral,
SXEA4AZW,ACC061,PRD004,AGT008,Won,17-02-2017,11-07-2017,4585.1,3393,1,Inbound,0.22
CM7YVFWP,ACC004,PRD002,AGT030,Won,28-07-2017,08-11-2017,6624,4821,1,Inbound,0.2
NX3701LV,ACC012,PRD002,AGT031,Won,24-07-2017,04-09-2017,5877.49,4821,1,Inbound,0.01
V69WKIYS,ACC060,PRD006,AGT009,Engaging,28-01-2017,,,876.8,0.8,Inbound,
BUEQZY2B,ACC023,PRD006,AGT027,Engaging,15-11-2016,,,690.48,0.63,Outbound,
NIATBBZ4,ACC010,PRD006,AGT034,Won,13-11-2016,16-12-2016,841.84,1096,1,Outbound,0.21
MFMGPX7D,ACC034,PRD006,AGT022,Won,05-07-2017,17-09-2017,767.38,1096,1,Referral,0.1
8O65WE5B,ACC060,PRD002,AGT034,Lost,25-06-2017,26-11-2017,1.56,0,0,Partner,0.15
ZP661CXP,ACC078,PRD006,AGT035,Won,07-10-2016,20-02-2017,1426.57,1096,1,Referral,0.23
CCWRWSXT,ACC044,PRD004,AGT002,Won,22-04-2017,05-08-2017,4109.22,3393,1,Referral,0.23
44ZUCM8A,ACC036,PRD007,AGT015,Won,09-05-2017,13-09-2017,26909.61,26768,1,Outbound,0.2
XABQCQPE,ACC004,PRD002,AGT011,Won,15-08-2017,31-12-2017,4240.55,4821,1,Outbound,0.05
1VHJNNVV,ACC009,PRD003,AGT015,Won,24-11-2017,31-12-2017,36.06,55,1,Outbound,0.18
ZJBC309G,ACC069,PRD007,AGT027,Won,03-06-2017,14-10-2017,23525.77,26768,1,Partner,0.03
EQHSDGPV,ACC002,PRD005,AGT003,Engaging,06-10-2016,,,2960.28,0.54,Inbound,
ZDD1BRIP,ACC062,PRD007,AGT007,Engaging,20-08-2017,,,13919.36,0.52,Inbound,
68E485BD,ACC035,PRD006,AGT030,Lost,01-12-2017,31-12-2017,9.24,0,0,Referral,0.17
5YO9NV40,ACC007,PRD003,AGT029,Won,11-04-2017,26-09-2017,63.9,55,1,Inbound,0.15
TRLDWP5W,ACC030,PRD001,AGT019,Lost,15-07-2017,01-09-2017,3.92,0,0,Partner,0.19
JNCYR8GK,ACC006,PRD003,AGT034,Lost,13-10-2017,31-12-2017,0.71,0,0,Partner,0.14
5X9D1E5B,ACC011,PRD005,AGT018,Engaging,14-07-2017,,,3344.02,0.61,Inbound,
ZQ1IK0NG,ACC016,PRD003,AGT018,Lost,06-01-2017,18-04-2017,7.29,0,0,Inbound,0.18
V3YDM5E5,ACC084,PRD006,AGT003,Lost,04-08-2017,04-11-2017,5.39,0,0,Outbound,0.1
94OJILHA,ACC013,PRD001,AGT035,Engaging,14-08-2017,,,396,0.72,Referral,
4NX9ZDT8,ACC070,PRD007,AGT033,Won,11-11-2016,04-02-2017,36127.61,26768,1,Inbound,0.25
QAY2AJD1,ACC062,PRD003,AGT033,Won,11-01-2017,17-04-2017,64.92,55,1,Referral,0.15
TX1J7VE3,ACC003,PRD001,AGT028,Engaging,29-08-2017,,,291.5,0.53,Referral,
PXEKRFHP,ACC028,PRD004,AGT029,Lost,06-01-2017,03-06-2017,2.99,0,0,Outbound,0.13
HO370AF2,ACC025,PRD004,AGT001,Won,22-04-2017,11-06-2017,3567.89,3393,1,Inbound,0.19
4F627N0U,ACC077,PRD002,AGT019,Won,17-04-2017,16-07-2017,5313.48,4821,1,Partner,0.19
4QST8MDM,ACC020,PRD004,AGT006,Won,18-12-2017,31-12-2017,2792.81,3393,1,Inbound,0.16
I1T9QEEE,ACC047,PRD006,AGT030,Engaging,22-07-2017,,,646.64,0.59,Partner,
Y1WIHWFA,ACC042,PRD007,AGT014,Engaging,09-09-2017,,,20343.68,0.76,Outbound,
SXHBAK5S,ACC011,PRD005,AGT016,Won,18-11-2017,31-12-2017,3865.75,5482,1,Referral,0.18
5VV6UFZG,ACC070,PRD003,AGT031,Lost,31-07-2017,26-10-2017,0.92,0,0,Partner,0.2
600BNK63,ACC060,PRD006,AGT031,Won,30-10-2016,24-04-2017,1163.25,1096,1,Partner,0.09
236R10NT,ACC039,PRD004,AGT027,Won,18-06-2017,09-12-2017,2971.1,3393,1,Outbound,0.11
HRMHCNUM,ACC031,PRD002,AGT028,Won,24-06-2017,01-12-2017,5648.65,4821,1,Inbound,0.24
FTPDYPCR,ACC041,PRD005,AGT028,Lost,19-11-2016,26-04-2017,7.38,0,0,Partner,0.01
4GPWY9R7,ACC068,PRD001,AGT020,Won,06-06-2017,31-10-2017,689.9,550,1,Outbound,0.08
DTH5VNHC,ACC055,PRD006,AGT029,Engaging,03-05-2017,,,591.84,0.54,Inbound,
8WJXTVCQ,ACC002,PRD006,AGT028,Engaging,16-11-2017,,,800.08,0.73,Event,
VW5F7RMU,ACC084,PRD005,AGT028,Engaging,21-11-2017,,,4001.86,0.73,Inbound,
4BLYOS67,ACC041,PRD005,AGT009,Lost,15-01-2017,18-04-2017,1.74,0,0,Inbound,0.07
K0NXHNZ1,ACC023,PRD002,AGT014,Engaging,20-08-2017,,,2603.34,0.54,Inbound,
VT20NHSI,ACC045,PRD005,AGT014,Won,28-05-2017,06-10-2017,3954.15,5482,1,Referral,0.21
KDRAQBHU,ACC020,PRD007,AGT014,Won,26-05-2017,22-07-2017,22598.93,26768,1,Referral,0.07
JCTLQZH0,ACC059,PRD001,AGT003,Engaging,01-09-2017,,,440,0.8,Outbound,
XKI8C9NY,ACC085,PRD005,AGT034,Prospecting,20-05-2017,,,712.66,0.13,Outbound,
4KO6TRZH,ACC006,PRD006,AGT019,Lost,09-06-2017,13-08-2017,9.43,0,0,Outbound,0.2
3DIM3LZ3,ACC014,PRD002,AGT014,Won,02-11-2016,23-12-2016,3671.99,4821,1,Referral,0.2
4BHR6FAK,ACC017,PRD002,AGT015,Engaging,30-06-2017,,,3181.86,0.66,Inbound,
UJQFDHK7,ACC039,PRD003,AGT024,Lost,19-12-2017,31-12-2017,8.27,0,0,Event,0.02
99Q8LSQF,ACC044,PRD004,AGT019,Lost,25-10-2016,19-04-2017,3.47,0,0,Inbound,0.08
4DDVKZ6D,ACC029,PRD003,AGT009,Engaging,06-10-2017,,,27.5,0.5,Event,
I43D8C85,ACC007,PRD007,AGT026,Won,21-10-2017,31-12-2017,18886.4,26768,1,Inbound,0.13
F24FLI6S,ACC017,PRD003,AGT034,Lost,31-08-2017,21-10-2017,4.51,0,0,Partner,0.1
95D65WUK,ACC055,PRD006,AGT007,Lost,31-07-2017,31-12-2017,8.95,0,0,Inbound,0.14
I3WI7TO4,ACC033,PRD007,AGT026,Won,28-11-2017,31-12-2017,20047.09,26768,1,Inbound,0.07
MGS0O577,ACC030,PRD005,AGT014,Won,22-03-2017,27-04-2017,6683.17,5482,1,Partner,0.12
J2VF2VIK,ACC017,PRD003,AGT012,Engaging,25-10-2016,,,38.5,0.7,Partner,
PPTJPBHE,ACC028,PRD006,AGT024,Engaging,30-03-2017,,,690.48,0.63,Outbound,
SL6R190E,ACC066,PRD001,AGT002,Won,31-07-2017,31-12-2017,688.01,550,1,Referral,0.16
5O5N7PPU,ACC069,PRD001,AGT023,Won,02-12-2016,15-02-2017,447.24,550,1,Referral,0.17
87XL555A,ACC047,PRD002,AGT033,Lost,23-12-2017,31-12-2017,7.99,0,0,Partner,0.21
5RAG6532,ACC042,PRD005,AGT007,Won,30-09-2017,12-11-2017,4476.73,5482,1,Outbound,0.22
UBTMRQK3,ACC009,PRD001,AGT019,Lost,02-12-2016,08-01-2017,7.4,0,0,Outbound,0.18
WI20F69Q,ACC072,PRD003,AGT029,Won,10-11-2016,12-01-2017,57.17,55,1,Outbound,0.17
VYS92XAC,ACC074,PRD001,AGT020,Won,23-10-2016,16-04-2017,386.23,550,1,Outbound,0.01
DTEQAW33,ACC059,PRD004,AGT033,Won,09-02-2017,27-05-2017,3131.17,3393,1,Partner,0.03
8AB7IHBK,ACC056,PRD001,AGT004,Engaging,06-03-2017,,,396,0.72,Inbound,
VBWFR9K4,ACC085,PRD004,AGT033,Won,09-11-2016,06-02-2017,2374.09,3393,1,Inbound,0.06
9C6HEYKX,ACC051,PRD005,AGT012,Won,17-05-2017,18-10-2017,3476.95,5482,1,Referral,0.09
03BSRKY6,ACC063,PRD007,AGT016,Won,02-10-2017,25-11-2017,34761.37,26768,1,Referral,0.04
G6708CHF,ACC006,PRD004,AGT034,Engaging,01-12-2016,,,2341.17,0.69,Inbound,
PBGO8BEK,ACC007,PRD002,AGT023,Lost,13-11-2016,02-04-2017,8.87,0,0,Outbound,0.19
OULP5VNE,ACC018,PRD002,AGT014,Engaging,09-11-2017,,,2651.55,0.55,Event,
1I0SABLV,ACC038,PRD005,AGT012,Won,03-12-2016,10-04-2017,3904.21,5482,1,Inbound,0.11
QQDU0MN8,ACC083,PRD007,AGT013,Won,02-03-2017,14-05-2017,24334.44,26768,1,Referral,0.04
GIU17HMJ,ACC084,PRD004,AGT005,Lost,12-06-2017,26-10-2017,7.48,0,0,Referral,0.17
TV39H77N,ACC077,PRD004,AGT033,Lost,20-11-2016,12-05-2017,7.14,0,0,Outbound,0.18
FGL8MNFA,ACC028,PRD001,AGT004,Engaging,19-02-2017,,,341,0.62,Event,
EGADH5JR,ACC084,PRD002,AGT034,Won,13-08-2017,23-11-2017,4006.19,4821,1,Referral,0.2
H2QRAKW9,ACC048,PRD007,AGT003,Won,29-10-2017,31-12-2017,29113.5,26768,1,Outbound,0.06
2O839TGZ,ACC056,PRD002,AGT016,Lost,15-10-2016,26-03-2017,3.43,0,0,Referral,0.17
13G0PM2L,ACC043,PRD003,AGT016,Won,20-10-2016,02-02-2017,46.21,55,1,Referral,0.18
V622O51A,ACC071,PRD006,AGT009,Lost,31-12-2016,22-02-2017,4.73,0,0,Referral,0.24
6GMQ9OSB,ACC068,PRD006,AGT030,Won,21-02-2017,05-08-2017,803.01,1096,1,Partner,0.06
WOX5ZREE,ACC005,PRD002,AGT013,Won,22-11-2016,08-02-2017,5318.84,4821,1,Outbound,0.02
MVEA570S,ACC038,PRD001,AGT033,Engaging,02-10-2016,,,390.5,0.71,Inbound,
YWEPLH6S,ACC077,PRD001,AGT013,Won,31-01-2017,17-05-2017,672.6,550,1,Inbound,0.03
5O8W9OW2,ACC014,PRD001,AGT027,Won,21-07-2017,25-09-2017,609.41,550,1,Inbound,0.04
ZQO2R6TG,ACC034,PRD005,AGT008,Lost,19-08-2017,19-10-2017,9.51,0,0,Inbound,0.08
B76A9GWY,ACC005,PRD001,AGT012,Won,17-10-2016,05-04-2017,466.83,550,1,Partner,0.1
TT4DWYMN,ACC079,PRD006,AGT008,Lost,05-09-2017,31-12-2017,1.81,0,0,Referral,0.23
RDLYVL3B,ACC061,PRD004,AGT015,Won,20-04-2017,29-08-2017,2649.52,3393,1,Referral,0.05
5BN0HAVF,ACC010,PRD006,AGT003,Won,01-10-2017,31-12-2017,1303.1,1096,1,Referral,0.24
4NX7TOWO,ACC029,PRD001,AGT029,Engaging,02-10-2016,,,418,0.76,Partner,
03FPH38H,ACC077,PRD002,AGT034,Prospecting,21-02-2017,,,578.52,0.12,Outbound,
23OSML3P,ACC032,PRD003,AGT023,Lost,28-10-2016,21-12-2016,0.53,0,0,Partner,0.23
5C16LIV6,ACC014,PRD001,AGT007,Won,09-08-2017,03-12-2017,479,550,1,Outbound,0.19
E8FMQAXQ,ACC006,PRD001,AGT001,Won,17-10-2016,21-01-2017,559.15,550,1,Event,0.2
9UFLHSYP,ACC070,PRD001,AGT011,Won,31-10-2017,31-12-2017,421.28,550,1,Referral,0.11
W99F1ZUR,ACC048,PRD004,AGT002,Won,29-07-2017,09-10-2017,2743.1,3393,1,Inbound,0.13
64NM6C7S,ACC020,PRD004,AGT019,Lost,28-11-2017,31-12-2017,0.22,0,0,Referral,0.23
NKTROGD3,ACC016,PRD005,AGT012,Engaging,06-01-2017,,,2905.46,0.53,Outbound,
DMCSZTLK,ACC078,PRD003,AGT016,Lost,07-06-2017,08-10-2017,0.13,0,0,Inbound,0.01
LY6OW63W,ACC017,PRD001,AGT022,Won,02-02-2017,07-05-2017,448.53,550,1,Referral,0.19
92YM74P7,ACC054,PRD001,AGT010,Lost,29-08-2017,31-12-2017,0.73,0,0,Outbound,0.14
H0TCL157,ACC055,PRD003,AGT025,Engaging,06-07-2017,,,40.15,0.73,Inbound,
2EN5WIQQ,ACC014,PRD007,AGT030,Won,03-10-2017,31-12-2017,25087.31,26768,1,Event,0.02
FIV7KKXB,ACC022,PRD002,AGT006,Engaging,10-04-2017,,,3278.28,0.68,Referral,
7CRBNBRA,ACC059,PRD007,AGT005,Won,26-09-2017,02-12-2017,29651.91,26768,1,Partner,0.06
B5VWKNST,ACC037,PRD007,AGT011,Lost,17-08-2017,31-12-2017,6.73,0,0,Referral,0.23
YRH0NG1Z,ACC061,PRD006,AGT028,Prospecting,30-12-2017,,,197.28,0.18,Outbound,
Z0U9LT4W,ACC064,PRD001,AGT012,Won,03-05-2017,27-06-2017,683.05,550,1,Outbound,0.21
6SZ0MAAL,ACC063,PRD006,AGT009,Won,29-11-2017,31-12-2017,1349.68,1096,1,Referral,0.02
UG0HTOVJ,ACC084,PRD003,AGT007,Engaging,06-04-2017,,,43.45,0.79,Event,
RLT5QDH6,ACC083,PRD001,AGT019,Lost,09-07-2017,19-12-2017,7.13,0,0,Inbound,0.06
CWM4UH9F,ACC036,PRD001,AGT008,Lost,09-12-2016,27-04-2017,6.04,0,0,Partner,0.08
LXISXPQA,ACC006,PRD002,AGT014,Engaging,08-03-2017,,,2844.39,0.59,Event,
3TPAZP9F,ACC063,PRD005,AGT003,Engaging,11-10-2016,,,2960.28,0.54,Referral,
I1BTFYOP,ACC055,PRD004,AGT001,Won,17-11-2016,20-03-2017,3172.43,3393,1,Event,0.11
T3R5OFIX,ACC080,PRD002,AGT004,Lost,11-12-2017,31-12-2017,2.24,0,0,Outbound,0.05
BWCHJS61,ACC009,PRD002,AGT011,Won,12-05-2017,11-08-2017,6693.47,4821,1,Event,0.21
HI6RV26A,ACC011,PRD002,AGT011,Prospecting,29-04-2017,,,771.36,0.16,Referral,
52Y0GIZB,ACC070,PRD001,AGT032,Lost,16-08-2017,01-12-2017,0.52,0,0,Inbound,0.09
9LFSBKOI,ACC083,PRD004,AGT015,Lost,08-11-2017,31-12-2017,7.81,0,0,Event,0.16
EVO0XAQZ,ACC079,PRD002,AGT030,Won,24-08-2017,26-11-2017,6606.5,4821,1,Outbound,0.23
9Z0K9KJG,ACC013,PRD003,AGT017,Engaging,19-08-2017,,,29.15,0.53,Outbound,
UK9JYLIB,ACC049,PRD004,AGT008,Won,03-03-2017,06-06-2017,2452,3393,1,Referral,0.22
VK8DYETX,ACC036,PRD002,AGT020,Lost,30-12-2017,31-12-2017,1.35,0,0,Inbound,0.02
PQTOD7J1,ACC004,PRD004,AGT026,Won,18-10-2016,28-02-2017,4315.32,3393,1,Outbound,0.21
VPB8HJFZ,ACC025,PRD006,AGT032,Prospecting,23-06-2017,,,230.16,0.21,Partner,
VER2G39H,ACC062,PRD002,AGT030,Won,17-03-2017,30-04-2017,4206.12,4821,1,Inbound,0.23
E0SGU1F1,ACC066,PRD002,AGT002,Lost,21-07-2017,06-12-2017,0.02,0,0,Inbound,0.08
EU60XN2L,ACC036,PRD002,AGT027,Won,16-09-2017,17-10-2017,5647.71,4821,1,Inbound,0.23
UHPF8FCR,ACC072,PRD002,AGT018,Won,04-11-2016,24-02-2017,5536.73,4821,1,Outbound,0.1
TSUCRLC6,ACC083,PRD005,AGT018,Won,05-12-2016,17-01-2017,5138.03,5482,1,Referral,0.16
T3PZDPPF,ACC065,PRD003,AGT005,Lost,29-11-2017,31-12-2017,1.1,0,0,Partner,0.11
OZNQBGRO,ACC037,PRD001,AGT024,Lost,11-11-2017,31-12-2017,9.51,0,0,Event,0.11
ZOPACM1K,ACC016,PRD007,AGT033,Lost,13-07-2017,31-12-2017,9.91,0,0,Referral,0.14
NZT3RVKV,ACC064,PRD002,AGT022,Won,25-12-2017,31-12-2017,4504.11,4821,1,Inbound,0.09
H2SMCQFV,ACC027,PRD004,AGT009,Lost,13-12-2017,31-12-2017,2.09,0,0,Event,0.2
U6C9ELZC,ACC025,PRD003,AGT032,Won,08-02-2017,17-05-2017,44.41,55,1,Partner,0.16
I8G8QKEG,ACC061,PRD007,AGT016,Lost,12-04-2017,30-09-2017,7.93,0,0,Referral,0.17
AK0WG02L,ACC019,PRD004,AGT009,Lost,05-10-2017,16-11-2017,1.68,0,0,Referral,0.06
4RAVGYEJ,ACC012,PRD005,AGT014,Engaging,18-09-2017,,,3727.76,0.68,Event,
NUOLY1FV,ACC018,PRD002,AGT001,Won,26-10-2017,31-12-2017,5255.28,4821,1,Referral,0.17
Q4VXYQUQ,ACC023,PRD005,AGT017,Won,01-11-2016,09-01-2017,6842.9,5482,1,Outbound,0.05
OT484TUV,ACC077,PRD004,AGT023,Prospecting,12-03-2017,,,746.46,0.22,Referral,
EWVKJT4W,ACC080,PRD001,AGT025,Engaging,12-11-2017,,,401.5,0.73,Inbound,
45TQUNAY,ACC083,PRD006,AGT013,Engaging,20-11-2017,,,778.16,0.71,Outbound,
JA7V9MD2,ACC039,PRD003,AGT022,Lost,28-10-2016,17-02-2017,8.16,0,0,Outbound,0.13
G7A6KTWQ,ACC068,PRD001,AGT006,Won,27-10-2017,31-12-2017,454.53,550,1,Inbound,0.14
RUVDB6WW,ACC081,PRD003,AGT001,Won,20-04-2017,20-07-2017,48.91,55,1,Inbound,0.05
D797ECK0,ACC058,PRD004,AGT010,Lost,09-06-2017,26-10-2017,0.91,0,0,Inbound,0.09
1FNZEAFI,ACC028,PRD001,AGT004,Lost,28-11-2017,31-12-2017,9.34,0,0,Referral,0.24
GVPY3MVK,ACC085,PRD007,AGT016,Prospecting,05-05-2017,,,7227.36,0.27,Partner,
KEV25KRJ,ACC041,PRD007,AGT017,Prospecting,11-07-2017,,,6156.64,0.23,Event,
EKU3XVBJ,ACC041,PRD002,AGT013,Won,05-07-2017,22-11-2017,4336.3,4821,1,Outbound,0.25
9J9Z2ZXF,ACC034,PRD001,AGT020,Won,23-10-2016,02-04-2017,720.9,550,1,Referral,0.08
J0L82NB1,ACC030,PRD007,AGT026,Won,10-10-2017,22-11-2017,21990.31,26768,1,Event,0.17
FZJRNM46,ACC034,PRD007,AGT026,Won,14-03-2017,13-05-2017,29285.41,26768,1,Inbound,0.06
UEABIKT3,ACC009,PRD003,AGT030,Won,18-04-2017,24-06-2017,56.64,55,1,Referral,0.14
POLCNUC0,ACC019,PRD001,AGT018,Won,06-12-2017,31-12-2017,665.34,550,1,Partner,0.1
XJKCDFPC,ACC035,PRD002,AGT034,Won,12-09-2017,31-12-2017,5462.97,4821,1,Inbound,0.24
RTARTQQ6,ACC048,PRD003,AGT034,Won,05-09-2017,21-10-2017,72.35,55,1,Partner,0.11
75FADULL,ACC031,PRD002,AGT019,Won,07-12-2016,07-04-2017,3273.93,4821,1,Partner,0.15
1HCHTT17,ACC029,PRD001,AGT016,Lost,26-08-2017,31-12-2017,5.47,0,0,Inbound,0.24
DOAOYK4P,ACC084,PRD001,AGT035,Lost,23-10-2016,16-03-2017,0.08,0,0,Inbound,0.25
2N6XZIDR,ACC072,PRD002,AGT003,Won,18-10-2016,17-11-2016,4394.4,4821,1,Inbound,0.03
IZ1S7PO0,ACC054,PRD003,AGT020,Lost,29-06-2017,17-08-2017,0.7,0,0,Outbound,0.21
JH7QOV7O,ACC005,PRD006,AGT017,Won,04-10-2016,27-01-2017,1031.24,1096,1,Outbound,0.1
ZBUW6B7G,ACC051,PRD001,AGT015,Engaging,07-05-2017,,,324.5,0.59,Outbound,
ELJKTQLQ,ACC012,PRD007,AGT034,Lost,06-07-2017,24-09-2017,1.52,0,0,Inbound,0.09
K5OSBLQN,ACC030,PRD005,AGT025,Lost,21-10-2016,20-11-2016,3.07,0,0,Event,0.1
8EWNSFA2,ACC007,PRD003,AGT009,Lost,15-07-2017,20-11-2017,2.44,0,0,Outbound,0.04
1KRRDD9H,ACC068,PRD007,AGT007,Won,15-07-2017,17-08-2017,34283.4,26768,1,Inbound,0.14
SNW0CQCD,ACC085,PRD006,AGT006,Won,08-03-2017,21-04-2017,660.61,1096,1,Outbound,0.14
1XB8OJ6Q,ACC070,PRD006,AGT002,Won,04-11-2017,31-12-2017,998.84,1096,1,Outbound,0.05
CPEKJU5M,ACC078,PRD003,AGT035,Lost,03-01-2017,27-06-2017,8.22,0,0,Outbound,0.14
NR9GRTY9,ACC058,PRD006,AGT015,Prospecting,23-11-2016,,,219.2,0.2,Inbound,
5TOCJCZK,ACC083,PRD004,AGT010,Won,27-04-2017,21-10-2017,3129.24,3393,1,Inbound,0.18
LFGQO9R1,ACC008,PRD005,AGT027,Lost,01-03-2017,11-07-2017,5.97,0,0,Partner,0.12
RT3KJNTE,ACC061,PRD007,AGT034,Won,11-10-2017,31-12-2017,32060.85,26768,1,Event,0.23
3UXZR1I0,ACC023,PRD004,AGT006,Lost,05-09-2017,14-11-2017,7.4,0,0,Outbound,0.14
EC8AW37I,ACC075,PRD007,AGT017,Won,14-10-2017,31-12-2017,33019.34,26768,1,Outbound,0.03
V9AP9SB1,ACC060,PRD003,AGT003,Won,21-10-2016,12-12-2016,51.95,55,1,Referral,0.14
C6I8GDJX,ACC002,PRD001,AGT009,Lost,14-11-2017,20-12-2017,3.49,0,0,Referral,0.05
NB4UXVIW,ACC018,PRD006,AGT010,Prospecting,06-01-2017,,,219.2,0.2,Outbound,
U16T7OGU,ACC076,PRD001,AGT005,Lost,19-07-2017,31-12-2017,8.72,0,0,Event,0.24
I97UY3N2,ACC035,PRD003,AGT016,Won,02-01-2017,11-06-2017,49.07,55,1,Referral,0.09
STX3Y025,ACC075,PRD005,AGT023,Won,25-12-2017,31-12-2017,3526.64,5482,1,Outbound,0.11
5B4DPJKE,ACC014,PRD006,AGT020,Lost,02-04-2017,31-05-2017,8.75,0,0,Referral,0.11
4I66WIP8,ACC008,PRD003,AGT002,Lost,14-10-2016,11-02-2017,2.35,0,0,Event,0.07
28Y35GYE,ACC056,PRD001,AGT022,Engaging,27-11-2017,,,396,0.72,Partner,
RUGWW03T,ACC084,PRD005,AGT005,Lost,10-12-2016,15-02-2017,0.97,0,0,Inbound,0.15
97F7EV20,ACC016,PRD006,AGT032,Engaging,20-12-2017,,,646.64,0.59,Outbound,
66GXKP29,ACC046,PRD001,AGT007,Prospecting,26-11-2017,,,60.5,0.11,Outbound,
763H9N1V,ACC022,PRD006,AGT029,Won,30-07-2017,30-08-2017,1362.66,1096,1,Outbound,0.05
LS3XF89E,ACC029,PRD004,AGT029,Won,29-10-2016,31-03-2017,3601.87,3393,1,Referral,0.24
M5SWTO7M,ACC032,PRD003,AGT018,Lost,22-08-2017,14-11-2017,0.12,0,0,Partner,0.09
B4ZSNK2X,ACC028,PRD003,AGT003,Won,24-11-2017,31-12-2017,33.53,55,1,Referral,0.15
MF9B8W4Z,ACC034,PRD007,AGT034,Won,14-12-2017,31-12-2017,31430.4,26768,1,Event,0.02
A0SYBUT4,ACC027,PRD001,AGT002,Won,30-06-2017,18-12-2017,596.4,550,1,Inbound,0.09
LKHIY281,ACC052,PRD001,AGT026,Won,16-04-2017,19-05-2017,370.56,550,1,Partner,0.2
C15DZLQD,ACC041,PRD004,AGT013,Won,14-11-2016,12-03-2017,4373.56,3393,1,Partner,0.12
2D70JJQA,ACC028,PRD003,AGT009,Lost,27-11-2017,31-12-2017,9.73,0,0,Outbound,0.23
6QM8CU07,ACC061,PRD006,AGT013,Won,11-12-2016,02-03-2017,1416.45,1096,1,Referral,0.14
PA6DZDYG,ACC052,PRD004,AGT019,Engaging,06-02-2017,,,2612.61,0.77,Inbound,
GI0ZW5ZX,ACC016,PRD005,AGT016,Won,12-10-2016,14-02-2017,4263.08,5482,1,Partner,0.25
OE63KVT6,ACC047,PRD006,AGT011,Engaging,02-10-2017,,,865.84,0.79,Outbound,
UR82JHSL,ACC060,PRD002,AGT002,Won,04-09-2017,31-12-2017,4333.72,4821,1,Inbound,0.14
I1F6RRG2,ACC061,PRD003,AGT018,Lost,13-03-2017,19-05-2017,3.31,0,0,Referral,0.21
MJ35AUII,ACC019,PRD007,AGT022,Won,03-07-2017,05-09-2017,35288.01,26768,1,Referral,0.06
TRXFQ9RX,ACC050,PRD001,AGT018,Won,30-05-2017,26-08-2017,452.16,550,1,Inbound,0.22
BSEIE9II,ACC061,PRD007,AGT011,Lost,10-04-2017,02-09-2017,7.88,0,0,Inbound,0.15
